   5.6000000e-01   7.4000000e-01   8.0000000e-01   8.4000000e-01   8.8000000e-01   9.2000000e-01   9.6000000e-01   9.8000000e-01   9.8000000e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.4000000e-01   9.0000000e-01   8.4000000e-01   7.4000000e-01   6.0000000e-01   5.2000000e-01   5.6000000e-01   7.4000000e-01   8.0000000e-01   8.4000000e-01   8.8000000e-01   9.2000000e-01   9.6000000e-01   9.8000000e-01   9.8000000e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0200000e+00   1.0200000e+00   1.0200000e+00   1.0200000e+00   1.0200000e+00
   4.7058824e-01   9.1176471e-01   9.2647059e-01   9.7058824e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.8529412e-01   9.7058824e-01   9.5588235e-01   9.2647059e-01   8.6764706e-01   8.3823529e-01   7.7941176e-01   6.9117647e-01   5.8823529e-01   5.2941176e-01   4.1176471e-01   4.2647059e-01   4.7058824e-01   9.1176471e-01   9.2647059e-01   9.7058824e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00   1.0147059e+00
   6.9444444e-01   8.4722222e-01   8.8888889e-01   9.3055556e-01   9.4444444e-01   9.5833333e-01   9.8611111e-01   9.8611111e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.8611111e-01   9.7222222e-01   9.3055556e-01   8.7500000e-01   8.1944444e-01   7.0833333e-01   5.8333333e-01   4.8611111e-01   2.2222222e-01   6.1111111e-01   6.9444444e-01   8.4722222e-01   8.8888889e-01   9.3055556e-01   9.4444444e-01   9.5833333e-01   9.8611111e-01   9.8611111e-01   1.0000000e+00   1.0000000e+00   1.0138889e+00   1.0138889e+00   1.0138889e+00   1.0138889e+00   1.0138889e+00   1.0138889e+00   1.0138889e+00   1.0138889e+00   1.0138889e+00
   3.1481481e-01   4.2592593e-01   4.8148148e-01   5.5555556e-01   5.9259259e-01   6.6666667e-01   7.0370370e-01   7.7777778e-01   7.9629630e-01   8.5185185e-01   8.7037037e-01   9.0740741e-01   9.2592593e-01   9.4444444e-01   9.6296296e-01   9.8148148e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.4444444e-01   5.5555556e-02   3.1481481e-01   4.2592593e-01   4.8148148e-01   5.5555556e-01   5.9259259e-01   6.6666667e-01   7.0370370e-01   7.7777778e-01   7.9629630e-01   8.5185185e-01   8.7037037e-01   9.0740741e-01   9.2592593e-01   9.4444444e-01   9.6296296e-01   9.8148148e-01   1.0000000e+00   1.0000000e+00   1.0185185e+00
   8.4444444e-01   9.3333333e-01   9.7777778e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.7777778e-01   9.5555556e-01   9.3333333e-01   9.1111111e-01   8.4444444e-01   7.7777778e-01   7.1111111e-01   6.6666667e-01   5.3333333e-01   3.5555556e-01   6.2222222e-01   8.4444444e-01   9.3333333e-01   9.7777778e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00
   7.8571429e-01   9.1071429e-01   9.4642857e-01   9.8214286e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.8214286e-01   9.8214286e-01   9.4642857e-01   9.2857143e-01   8.7500000e-01   8.0357143e-01   7.6785714e-01   6.0714286e-01   5.1785714e-01   7.8571429e-01   9.1071429e-01   9.4642857e-01   9.8214286e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0178571e+00   9.8214286e-01   1.0178571e+00   1.0178571e+00   1.0178571e+00   1.0178571e+00   1.0178571e+00   1.0178571e+00
   6.5384615e-01   7.5000000e-01   8.2692308e-01   8.6538462e-01   9.0384615e-01   9.4230769e-01   9.6153846e-01   9.8076923e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.8076923e-01   9.4230769e-01   9.0384615e-01   8.2692308e-01   6.7307692e-01   4.8076923e-01   3.2692308e-01   6.5384615e-01   7.5000000e-01   8.2692308e-01   8.6538462e-01   9.0384615e-01   9.4230769e-01   9.6153846e-01   9.8076923e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0192308e+00   1.0192308e+00   1.0192308e+00   1.0192308e+00   1.0192308e+00   1.0192308e+00
   3.8775510e-01   6.3265306e-01   7.1428571e-01   7.9591837e-01   8.5714286e-01   8.7755102e-01   9.1836735e-01   9.3877551e-01   9.7959184e-01   9.7959184e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.7959184e-01   9.3877551e-01   8.7755102e-01   7.9591837e-01   5.3061224e-01   3.8775510e-01   3.8775510e-01   6.3265306e-01   7.1428571e-01   7.9591837e-01   8.5714286e-01   8.7755102e-01   9.1836735e-01   9.3877551e-01   9.7959184e-01   9.7959184e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0204082e+00   1.0204082e+00   1.0204082e+00   1.0204082e+00   1.0204082e+00
   5.7142857e-01   6.8253968e-01   7.6190476e-01   7.9365079e-01   8.5714286e-01   8.8888889e-01   9.2063492e-01   9.3650794e-01   9.6825397e-01   9.8412698e-01   9.8412698e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.8412698e-01   9.5238095e-01   8.7301587e-01   6.9841270e-01   3.1746032e-01   5.7142857e-01   6.8253968e-01   7.6190476e-01   7.9365079e-01   8.5714286e-01   8.8888889e-01   9.2063492e-01   9.3650794e-01   9.6825397e-01   9.8412698e-01   9.8412698e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0158730e+00   1.0158730e+00   1.0158730e+00   1.0158730e+00
   1.0000000e+00   1.0000000e+00   1.0000000e+00   8.9552239e-01   6.8656716e-01   7.3134328e-01   7.0149254e-01   7.3134328e-01   7.3134328e-01   7.4626866e-01   7.6119403e-01   7.6119403e-01   7.6119403e-01   7.7611940e-01   7.6119403e-01   7.6119403e-01   7.6119403e-01   7.3134328e-01   7.1641791e-01   5.5223881e-01   1.6417910e-01   1.0000000e+00   1.0000000e+00   1.0149254e+00   1.0149254e+00   6.8656716e-01   1.0149254e+00   7.0149254e-01   7.3134328e-01   7.3134328e-01   7.4626866e-01   7.6119403e-01   7.6119403e-01   7.6119403e-01   1.0149254e+00   7.6119403e-01   7.6119403e-01   1.0149254e+00   1.0149254e+00   1.0149254e+00
   8.6792453e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.2452830e-01   9.2452830e-01   9.0566038e-01   9.0566038e-01   9.2452830e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.2452830e-01   9.4339623e-01   9.4339623e-01   1.0000000e+00   8.1132075e-01   8.6792453e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.2452830e-01   1.0188679e+00   9.0566038e-01   9.0566038e-01   1.0188679e+00   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.0566038e-01   9.2452830e-01   9.4339623e-01   9.4339623e-01
   8.9473684e-01   9.4736842e-01   9.4736842e-01   9.4736842e-01   9.2105263e-01   9.2105263e-01   8.9473684e-01   8.6842105e-01   8.6842105e-01   8.4210526e-01   8.4210526e-01   8.4210526e-01   8.1578947e-01   8.4210526e-01   8.1578947e-01   8.1578947e-01   8.4210526e-01   8.6842105e-01   1.0000000e+00   9.4736842e-01   8.6842105e-01   8.9473684e-01   9.4736842e-01   9.4736842e-01   1.0263158e+00   9.2105263e-01   1.0263158e+00   1.0263158e+00   8.6842105e-01   1.0263158e+00   8.4210526e-01   8.4210526e-01   1.0263158e+00   8.1578947e-01   1.0263158e+00   8.1578947e-01   8.1578947e-01   8.4210526e-01   8.6842105e-01   1.0263158e+00
   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.7142857e-01   9.4285714e-01   9.1428571e-01   9.1428571e-01   8.8571429e-01   9.1428571e-01   9.1428571e-01   8.8571429e-01   9.1428571e-01   9.1428571e-01   9.4285714e-01   9.4285714e-01   9.4285714e-01   9.7142857e-01   1.0000000e+00   9.7142857e-01   9.7142857e-01   9.1428571e-01   1.0000000e+00   1.0000000e+00   1.0285714e+00   1.0285714e+00   1.0285714e+00   9.1428571e-01   1.0285714e+00   8.8571429e-01   9.1428571e-01   1.0285714e+00   8.8571429e-01   9.1428571e-01   9.1428571e-01   9.4285714e-01   9.4285714e-01   9.4285714e-01   9.7142857e-01   1.0285714e+00   9.7142857e-01
   8.6842105e-01   9.2105263e-01   8.9473684e-01   8.4210526e-01   8.4210526e-01   8.4210526e-01   8.4210526e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.4210526e-01   8.4210526e-01   8.6842105e-01   8.9473684e-01   1.0000000e+00   1.0000000e+00   8.1578947e-01   8.6842105e-01   1.0263158e+00   1.0263158e+00   8.4210526e-01   8.4210526e-01   8.4210526e-01   1.0263158e+00   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.1578947e-01   8.4210526e-01   8.4210526e-01   8.6842105e-01   8.9473684e-01   1.0000000e+00
   9.4285714e-01   1.0000000e+00   1.0000000e+00   9.7142857e-01   9.1428571e-01   8.8571429e-01   8.5714286e-01   8.2857143e-01   8.2857143e-01   8.0000000e-01   8.0000000e-01   7.7142857e-01   7.7142857e-01   7.7142857e-01   7.7142857e-01   8.0000000e-01   8.2857143e-01   8.5714286e-01   9.1428571e-01   9.1428571e-01   9.4285714e-01   9.4285714e-01   1.0000000e+00   1.0285714e+00   1.0285714e+00   1.0285714e+00   1.0285714e+00   1.0285714e+00   8.2857143e-01   1.0285714e+00   8.0000000e-01   1.0285714e+00   7.7142857e-01   7.7142857e-01   7.7142857e-01   7.7142857e-01   8.0000000e-01   8.2857143e-01   8.5714286e-01   9.1428571e-01
   5.9701493e-01   6.2686567e-01   6.1194030e-01   5.8208955e-01   5.6716418e-01   5.3731343e-01   5.3731343e-01   5.2238806e-01   5.2238806e-01   5.0746269e-01   5.0746269e-01   5.0746269e-01   5.0746269e-01   5.0746269e-01   1.0000000e+00   9.5522388e-01   7.3134328e-01   5.0746269e-01   4.3283582e-01   3.1343284e-01   5.8208955e-01   5.9701493e-01   1.0149254e+00   1.0149254e+00   1.0149254e+00   1.0149254e+00   5.3731343e-01   1.0149254e+00   5.2238806e-01   1.0149254e+00   5.0746269e-01   5.0746269e-01   5.0746269e-01   5.0746269e-01   5.0746269e-01   1.0149254e+00   1.0149254e+00   1.0149254e+00   1.0149254e+00   1.0149254e+00
   1.0000000e+00   1.0000000e+00   9.7826087e-01   9.5652174e-01   9.1304348e-01   8.9130435e-01   8.6956522e-01   8.4782609e-01   8.2608696e-01   8.2608696e-01   8.2608696e-01   8.0434783e-01   8.2608696e-01   8.2608696e-01   8.2608696e-01   8.4782609e-01   8.4782609e-01   8.4782609e-01   9.1304348e-01   9.1304348e-01   9.3478261e-01   1.0000000e+00   1.0217391e+00   1.0217391e+00   1.0217391e+00   1.0217391e+00   1.0217391e+00   1.0217391e+00   1.0217391e+00   8.2608696e-01   8.2608696e-01   1.0217391e+00   8.0434783e-01   8.2608696e-01   8.2608696e-01   8.2608696e-01   8.4782609e-01   8.4782609e-01   8.4782609e-01   9.1304348e-01
   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.0909091e-01   9.0909091e-01   8.1818182e-01   8.1818182e-01   7.2727273e-01   6.3636364e-01   6.3636364e-01   6.3636364e-01   5.4545455e-01   5.4545455e-01   4.5454545e-01   4.5454545e-01   3.6363636e-01   3.6363636e-01   3.6363636e-01   4.5454545e-01   5.4545455e-01   8.1818182e-01   1.0000000e+00   1.0000000e+00   1.0909091e+00   9.0909091e-01   1.0909091e+00   8.1818182e-01   1.0909091e+00   1.0909091e+00   6.3636364e-01   6.3636364e-01   1.0909091e+00   5.4545455e-01   1.0909091e+00   4.5454545e-01   1.0909091e+00   3.6363636e-01   3.6363636e-01   3.6363636e-01   4.5454545e-01
   8.7500000e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   8.7500000e-01   8.7500000e-01   8.7500000e-01   7.5000000e-01   7.5000000e-01   6.2500000e-01   6.2500000e-01   6.2500000e-01   5.0000000e-01   6.2500000e-01   6.2500000e-01   6.2500000e-01   7.5000000e-01   8.7500000e-01   1.0000000e+00   7.5000000e-01   8.7500000e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.1250000e+00   8.7500000e-01   8.7500000e-01   1.1250000e+00   7.5000000e-01   1.1250000e+00   6.2500000e-01   6.2500000e-01   1.1250000e+00   5.0000000e-01   6.2500000e-01   6.2500000e-01   6.2500000e-01   7.5000000e-01   8.7500000e-01
   9.2000000e-01   9.4000000e-01   9.2000000e-01   8.8000000e-01   8.8000000e-01   8.6000000e-01   8.6000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.6000000e-01   8.6000000e-01   8.8000000e-01   9.4000000e-01   1.0000000e+00   9.8000000e-01   8.6000000e-01   9.2000000e-01   1.0200000e+00   1.0200000e+00   8.8000000e-01   1.0200000e+00   8.6000000e-01   1.0200000e+00   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.4000000e-01   8.6000000e-01   8.6000000e-01   8.8000000e-01   9.4000000e-01   1.0200000e+00
   8.3333333e-01   8.5714286e-01   8.3333333e-01   8.0952381e-01   8.0952381e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   8.0952381e-01   8.0952381e-01   8.5714286e-01   9.0476190e-01   1.0000000e+00   1.0000000e+00   7.8571429e-01   8.3333333e-01   1.0238095e+00   1.0238095e+00   8.0952381e-01   1.0238095e+00   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   7.8571429e-01   8.0952381e-01   8.0952381e-01   8.5714286e-01   9.0476190e-01   1.0000000e+00
   8.3333333e-01   8.7500000e-01   8.7500000e-01   8.5416667e-01   8.1250000e-01   7.9166667e-01   7.9166667e-01   7.7083333e-01   7.7083333e-01   7.7083333e-01   7.7083333e-01   7.9166667e-01   7.9166667e-01   8.1250000e-01   8.3333333e-01   8.5416667e-01   8.9583333e-01   9.3750000e-01   1.0000000e+00   1.0000000e+00   8.3333333e-01   8.3333333e-01   8.7500000e-01   1.0208333e+00   1.0208333e+00   1.0208333e+00   7.9166667e-01   1.0208333e+00   7.7083333e-01   7.7083333e-01   7.7083333e-01   7.7083333e-01   7.9166667e-01   7.9166667e-01   8.1250000e-01   8.3333333e-01   8.5416667e-01   8.9583333e-01   9.3750000e-01   1.0000000e+00
   4.4444444e-02   1.1111111e-01   1.7777778e-01   2.2222222e-01   2.6666667e-01   3.3333333e-01   4.0000000e-01   4.4444444e-01   5.1111111e-01   5.3333333e-01   5.7777778e-01   6.2222222e-01   6.6666667e-01   6.8888889e-01   7.3333333e-01   8.0000000e-01   8.4444444e-01   8.8888889e-01   1.0000000e+00   9.5555556e-01   2.2222222e-02   4.4444444e-02   1.1111111e-01   1.7777778e-01   2.2222222e-01   2.6666667e-01   3.3333333e-01   4.0000000e-01   4.4444444e-01   5.1111111e-01   5.3333333e-01   5.7777778e-01   6.2222222e-01   6.6666667e-01   6.8888889e-01   7.3333333e-01   8.0000000e-01   8.4444444e-01   8.8888889e-01   1.0222222e+00
   9.3333333e-01   9.7777778e-01   9.7777778e-01   9.5555556e-01   9.3333333e-01   9.1111111e-01   9.1111111e-01   9.1111111e-01   9.1111111e-01   8.8888889e-01   9.1111111e-01   9.1111111e-01   9.3333333e-01   9.3333333e-01   9.7777778e-01   1.0000000e+00   1.0000000e+00   1.5555556e-01   8.8888889e-02   2.2222222e-02   9.3333333e-01   9.3333333e-01   9.7777778e-01   1.0222222e+00   1.0222222e+00   1.0222222e+00   9.1111111e-01   9.1111111e-01   9.1111111e-01   1.0222222e+00   8.8888889e-01   9.1111111e-01   9.1111111e-01   9.3333333e-01   9.3333333e-01   9.7777778e-01   1.0000000e+00   1.0222222e+00   1.0222222e+00   1.0222222e+00
   9.7435897e-01   1.0000000e+00   1.0000000e+00   9.7435897e-01   9.4871795e-01   9.4871795e-01   9.4871795e-01   9.2307692e-01   9.2307692e-01   9.2307692e-01   9.2307692e-01   9.2307692e-01   9.2307692e-01   9.4871795e-01   9.4871795e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0256410e-01   8.9743590e-01   9.7435897e-01   1.0000000e+00   1.0256410e+00   1.0256410e+00   9.4871795e-01   9.4871795e-01   1.0256410e+00   9.2307692e-01   9.2307692e-01   9.2307692e-01   9.2307692e-01   9.2307692e-01   9.2307692e-01   9.4871795e-01   9.4871795e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0256410e+00
   6.7857143e-01   7.1428571e-01   7.1428571e-01   6.9642857e-01   6.7857143e-01   6.4285714e-01   6.2500000e-01   6.0714286e-01   5.7142857e-01   5.5357143e-01   5.3571429e-01   5.3571429e-01   5.1785714e-01   5.1785714e-01   5.1785714e-01   5.1785714e-01   1.0000000e+00   1.0000000e+00   6.7857143e-01   3.9285714e-01   6.7857143e-01   6.7857143e-01   7.1428571e-01   1.0178571e+00   1.0178571e+00   1.0178571e+00   1.0178571e+00   1.0178571e+00   1.0178571e+00   1.0178571e+00   1.0178571e+00   5.3571429e-01   1.0178571e+00   5.1785714e-01   5.1785714e-01   5.1785714e-01   5.1785714e-01   1.0000000e+00   1.0178571e+00   1.0178571e+00
   6.0000000e-01   6.3076923e-01   6.3076923e-01   6.1538462e-01   6.0000000e-01   5.6923077e-01   5.5384615e-01   5.5384615e-01   5.5384615e-01   5.3846154e-01   5.2307692e-01   5.2307692e-01   5.2307692e-01   5.2307692e-01   5.0769231e-01   1.0000000e+00   1.0000000e+00   9.8461538e-01   7.8461538e-01   5.3846154e-01   6.0000000e-01   6.0000000e-01   6.3076923e-01   1.0153846e+00   1.0153846e+00   1.0153846e+00   1.0153846e+00   5.5384615e-01   5.5384615e-01   1.0153846e+00   1.0153846e+00   5.2307692e-01   5.2307692e-01   5.2307692e-01   1.0153846e+00   5.0769231e-01   1.0000000e+00   1.0153846e+00   1.0153846e+00   1.0153846e+00
   9.8181818e-01   1.0000000e+00   1.0000000e+00   1.0000000e+00   9.6363636e-01   9.4545455e-01   9.2727273e-01   9.0909091e-01   9.0909091e-01   8.9090909e-01   8.9090909e-01   8.7272727e-01   8.7272727e-01   8.7272727e-01   8.7272727e-01   8.7272727e-01   8.7272727e-01   9.0909091e-01   9.8181818e-01   9.6363636e-01   9.8181818e-01   9.8181818e-01   1.0000000e+00   1.0000000e+00   1.0181818e+00   1.0181818e+00   1.0181818e+00   1.0181818e+00   9.0909091e-01   1.0181818e+00   8.9090909e-01   1.0181818e+00   8.7272727e-01   8.7272727e-01   8.7272727e-01   8.7272727e-01   8.7272727e-01   8.7272727e-01   9.0909091e-01   1.0181818e+00
